date,time,latitude_weather,longitude_weather,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,date_time,is_possible_ff,target,latitude_nasa,longitude_nasa,scan,track,acq_date,acq_time,satellite,instrument,confidence,daynight,state,round_time
2022-06-21,07:00:00,39.230265,-119.660865,17.042,20.780012,-5.6080003,13.077587,0.0,0.0,0.0,0.0,0.0,1018.5,856.6003,0.0,0.0,0.0,0.0,0.07034717,1.5407704,7.653705,14.565548,48.814175,50.013176,21.599998,20.542,20.842,18.192,12.342,0.024,0.111,0.269,0.392,2022-06-21 07:00:00,False,0,,,,,,,,,,,,
2022-06-21,08:00:00,39.230265,-119.660865,15.992001,23.07308,-5.1080003,11.898174,0.0,0.0,0.0,0.0,0.0,1018.6,856.1547,0.0,0.0,0.0,0.0,0.07675746,1.3996232,8.913181,14.336861,43.36347,38.884502,22.319998,18.792,20.792,18.192,12.342,0.024,0.111,0.269,0.392,2022-06-21 08:00:00,False,0,,,,,,,,,,,,
2022-06-21,09:00:00,39.230265,-119.660865,16.092,22.839718,-5.158,12.1363125,0.0,0.0,0.0,0.0,0.0,1019.0,856.5417,0.0,0.0,0.0,0.0,0.06861048,1.4128497,7.928177,11.792404,39.47243,31.263678,22.68,17.192,20.692,18.192,12.342,0.024,0.111,0.269,0.392,2022-06-21 09:00:00,False,0,,,,,,,,,,,,
2022-06-21,10:00:00,39.230265,-119.660865,17.241999,20.675123,-5.508,13.469683,0.0,0.0,0.0,0.0,0.0,1019.3,857.37354,0.0,0.0,0.0,0.0,0.058553018,1.5624437,6.4096174,10.00256,38.157276,30.256361,19.8,15.742001,20.592,18.192,12.392,0.024,0.111,0.269,0.392,2022-06-21 10:00:00,False,0,,,,,,,,,,,,
2022-06-21,11:00:00,39.230265,-119.660865,16.442,21.916935,-5.408,12.815599,0.0,0.0,0.0,0.0,0.0,1019.7,857.3069,0.0,0.0,0.0,0.0,0.046853192,1.4619559,5.4833565,8.891344,23.198618,21.370695,17.28,14.392,20.491999,18.192,12.392,0.024,0.111,0.269,0.392,2022-06-21 11:00:00,False,0,,,,,,,,,,,,
2022-06-21,12:00:00,39.230265,-119.660865,14.892,26.00374,-4.458,11.835133,0.0,0.0,0.0,0.0,0.0,1020.5,857.1922,0.0,0.0,0.0,0.0,0.010117202,1.2546926,2.3051248,4.0249224,38.65983,26.564985,14.759999,12.292001,20.241999,18.192,12.392,0.028,0.117,0.272,0.392,2022-06-21 12:00:00,False,0,,,,,,,,,,,,
2022-06-21,13:00:00,39.230265,-119.660865,13.742001,28.22305,-4.3580003,10.9279175,0.0,0.0,0.0,0.0,0.0,1021.0,857.0228,0.0,0.0,0.0,0.0,0.015181924,1.1298751,0.71999997,2.9024127,90.0,29.744795,9.0,11.392,20.092,18.192,12.392,0.028,0.117,0.272,0.392,2022-06-21 13:00:00,False,0,,,,,,,,,,,,
2022-06-21,14:00:00,39.230265,-119.660865,13.642,28.837132,-4.158,10.790231,0.0,0.0,0.0,0.0,0.0,1021.6,857.47504,0.0,0.0,0.0,0.0,0.03820342,1.112958,1.1384199,1.2979984,161.56496,33.6901,7.5599995,11.842,19.892,18.192,12.392,0.028,0.117,0.272,0.392,2022-06-21 14:00:00,False,0,,,,,,,,,,,,
2022-06-21,15:00:00,39.230265,-119.660865,16.042,24.799532,-4.1080003,13.151958,0.0,0.0,0.0,0.0,0.0,1021.9,858.9538,0.0,0.0,0.0,0.0,0.14902824,1.3725908,1.4399999,2.5455842,360.0,8.130019,9.36,14.142,19.792,18.192,12.392,0.028,0.117,0.272,0.392,2022-06-21 15:00:00,False,0,,,,,,,,,,,,
2022-06-21,16:00:00,39.230265,-119.660865,18.092,21.617897,-4.208,14.283833,0.0,0.0,0.0,0.0,0.0,1021.5,859.6511,0.0,0.0,0.0,0.0,0.31932634,1.6287636,7.653705,9.449572,48.814175,49.635548,20.16,17.642,19.692,18.192,12.392,0.028,0.117,0.272,0.392,2022-06-21 16:00:00,False,0,,,,,,,,,,,,
2022-06-21,17:00:00,39.230265,-119.660865,19.741999,19.575449,-4.158,16.445728,0.0,0.0,0.0,0.0,0.0,1020.6,859.71515,0.0,0.0,0.0,0.0,0.4539471,1.8523121,9.693296,11.923557,58.671368,61.113514,25.919998,21.642,19.692,18.192,12.392,0.028,0.117,0.272,0.392,2022-06-21 17:00:00,False,0,,,,,,,,,,,,
2022-06-21,18:00:00,39.230265,-119.660865,21.692,17.16612,-4.308,19.213198,0.0,0.0,0.0,0.0,0.0,1019.8,860.0009,0.0,0.0,0.0,0.0,0.5735726,2.1508682,10.144082,12.879752,62.525658,63.435013,27.72,25.942,19.741999,18.192,12.392,0.028,0.117,0.272,0.392,2022-06-21 18:00:00,False,0,,,,,,,,,,,,
2022-06-21,19:00:00,39.230265,-119.660865,23.542,14.335633,-5.208,21.34016,0.0,0.0,0.0,0.0,0.0,1018.9,860.141,0.0,0.0,0.0,0.0,0.67515165,2.4882963,11.592895,14.182355,64.23073,66.037506,30.599998,30.092,19.842,18.192,12.392,0.028,0.117,0.272,0.392,2022-06-21 19:00:00,True,1,39.230265,-119.660865,5165.0,2579.0,2022-06-21,18:39:00,L8,OLI,H,D,Nevada,19:00:00
2022-06-21,19:00:00,39.230265,-119.660865,23.542,14.335633,-5.208,21.34016,0.0,0.0,0.0,0.0,0.0,1018.9,860.141,0.0,0.0,0.0,0.0,0.67515165,2.4882963,11.592895,14.182355,64.23073,66.037506,30.599998,30.092,19.842,18.192,12.392,0.028,0.117,0.272,0.392,2022-06-21 19:00:00,True,1,36.680595,-119.75299,7499.0,1392.0,2022-06-21,18:40:00,L8,OLI,H,D,Nevada,19:00:00
2022-06-21,20:00:00,39.230265,-119.660865,25.042,11.59822,-6.808,22.973042,0.0,0.0,0.0,0.0,0.0,1018.0,860.1021,0.0,0.0,0.0,0.0,0.7361516,2.8089654,11.770403,14.372974,66.5713,67.93205,31.319998,33.842003,20.042,18.192,12.392,0.028,0.117,0.272,0.392,2022-06-21 20:00:00,False,0,,,,,,,,,,,,
2022-06-21,21:00:00,39.230265,-119.660865,26.092,10.010976,-7.9080005,23.93017,0.0,0.0,0.0,0.0,0.0,1017.1,859.8419,0.0,0.0,0.0,0.0,0.75234824,3.0429916,11.770403,14.24163,66.5713,69.27436,31.319998,36.942,20.292,18.192,12.392,0.028,0.117,0.272,0.392,2022-06-21 21:00:00,False,0,,,,,,,,,,,,
2022-06-21,22:00:00,39.230265,-119.660865,26.792,9.168612,-8.507999,24.227938,0.0,0.0,0.0,0.0,0.0,1016.4,859.5818,0.0,0.0,0.0,0.0,0.7239009,3.200705,11.923557,14.658676,61.113514,65.32315,30.960001,39.192,20.592,18.192,12.392,0.028,0.117,0.272,0.392,2022-06-21 22:00:00,False,0,,,,,,,,,,,,
2022-06-21,23:00:00,39.230265,-119.660865,27.342,8.470995,-9.108,24.233194,0.0,0.0,0.0,0.0,0.0,1015.7,859.2492,0.0,0.0,0.0,0.0,0.64958376,3.3309307,11.183201,13.70839,56.82148,60.068577,31.319998,40.442,20.892,18.192,12.442,0.028,0.117,0.272,0.392,2022-06-21 23:00:00,False,0,,,,,,,,,,,,
2022-06-22,00:00:00,39.230265,-119.660865,27.292,9.113501,-8.207999,23.295132,0.0,0.0,0.0,0.0,0.0,1015.2,858.8027,0.0,0.0,0.0,0.0,0.548842,3.2978897,11.720751,14.336861,47.489597,51.115498,29.16,40.692,21.241999,18.192,12.442,0.025,0.118,0.272,0.392,2022-06-22 00:00:00,False,0,,,,,,,,,,,,
2022-06-22,01:00:00,39.230265,-119.660865,27.292,8.697461,-8.808,22.352812,0.0,0.0,0.0,0.0,0.0,1014.8,858.4643,0.0,0.0,0.0,0.0,0.43109,3.3129864,12.229406,15.273505,42.614033,44.999897,29.519999,39.642002,21.542,18.192,12.442,0.025,0.118,0.272,0.392,2022-06-22 01:00:00,False,0,,,,,,,,,,,,
2022-06-22,02:00:00,39.230265,-119.660865,26.542,8.74073,-9.308,21.704252,0.0,0.0,0.0,0.0,0.0,1015.0,858.2797,0.0,0.0,0.0,0.0,0.2904638,3.1688728,11.246759,14.003028,39.805527,43.958473,29.519999,37.542,21.792,18.192,12.442,0.025,0.118,0.272,0.392,2022-06-22 02:00:00,False,0,,,,,,,,,,,,
2022-06-22,03:00:00,39.230265,-119.660865,25.942,8.880114,-9.558,21.646835,0.0,0.0,0.0,0.0,0.0,1015.1,858.0801,0.0,0.0,0.0,0.0,0.13131489,3.0540466,7.386582,9.673221,46.97493,44.999897,25.919998,34.642002,21.991999,18.192,12.442,0.025,0.118,0.272,0.392,2022-06-22 03:00:00,False,0,,,,,,,,,,,,
2022-06-22,04:00:00,39.230265,-119.660865,24.442,10.958472,-8.007999,20.57656,0.0,0.0,0.0,0.0,0.0,1015.1,857.36505,0.0,0.0,0.0,0.0,0.09189303,2.7298436,5.3517847,7.968939,70.346085,71.564964,16.919998,31.442,22.142,18.192,12.442,0.025,0.118,0.272,0.392,2022-06-22 04:00:00,False,0,,,,,,,,,,,,
2022-06-22,05:00:00,39.230265,-119.660865,24.741999,9.802526,-9.207999,20.749863,0.0,0.0,0.0,0.0,0.0,1015.3,857.6774,0.0,0.0,0.0,0.0,0.07007089,2.8152516,5.506941,8.225035,11.3098955,23.198618,12.599999,28.542,22.241999,18.192,12.442,0.025,0.118,0.272,0.392,2022-06-22 05:00:00,False,0,,,,,,,,,,,,
2022-06-22,06:00:00,39.230265,-119.660865,23.741999,10.449117,-9.158,19.55838,0.0,0.0,0.0,0.0,0.0,1015.5,857.367,0.0,0.0,0.0,0.0,0.08636014,2.632651,6.849467,10.086427,356.98727,357.95462,16.199999,26.042,22.241999,18.192,12.442,0.025,0.118,0.272,0.392,2022-06-22 06:00:00,False,0,,,,,,,,,,,,
2022-06-21,07:00:00,36.680595,-119.75299,24.075998,18.678282,-1.224,20.464664,0.0,0.0,0.0,0.0,0.0,1010.7,1000.309,0.0,0.0,0.0,0.0,0.11642871,2.4390705,8.942214,22.828087,319.89914,322.04572,15.84,27.175999,28.776,25.825998,19.825998,0.129,0.124,0.096,0.157,2022-06-21 07:00:00,False,0,,,,,,,,,,,,
2022-06-21,08:00:00,36.680595,-119.75299,23.575998,18.6918,-1.624,19.912828,0.0,0.0,0.0,0.0,0.0,1010.6,1000.1927,0.0,0.0,0.0,0.0,0.11461827,2.3665454,8.913181,22.725668,316.63654,319.49722,15.4800005,26.226,28.675999,25.825998,19.825998,0.129,0.124,0.096,0.157,2022-06-21 08:00:00,False,0,,,,,,,,,,,,
2022-06-21,09:00:00,36.680595,-119.75299,22.825998,19.415178,-1.724,19.030546,0.0,0.0,0.0,0.0,0.0,1010.8,1000.3643,0.0,0.0,0.0,0.0,0.12101415,2.2417228,9.726664,23.1774,308.991,316.88815,16.56,25.376,28.526,25.825998,19.825998,0.129,0.124,0.096,0.157,2022-06-21 09:00:00,False,0,,,,,,,,,,,,
2022-06-21,10:00:00,36.680595,-119.75299,22.226,21.508648,-0.824,18.490086,0.0,0.0,0.0,0.0,0.0,1010.9,1000.4423,0.0,0.0,0.0,0.0,0.120735236,2.1054437,10.195057,24.27265,317.86246,324.65982,18.359999,24.675999,28.325998,25.825998,19.825998,0.129,0.124,0.096,0.157,2022-06-21 10:00:00,False,0,,,,,,,,,,,,
2022-06-21,11:00:00,36.680595,-119.75299,21.325998,25.1551,0.57600003,17.872656,0.0,0.0,0.0,0.0,0.0,1011.0,1000.50946,0.0,0.0,0.0,0.0,0.10653616,1.9003594,9.726664,22.66857,321.009,327.31946,17.64,24.075998,28.126,25.825998,19.825998,0.129,0.124,0.096,0.157,2022-06-21 11:00:00,False,0,,,,,,,,,,,,
2022-06-21,12:00:00,36.680595,-119.75299,19.226,31.441647,1.876,16.277441,0.0,0.0,0.0,0.0,0.0,1011.4,1000.83026,0.0,0.0,0.0,8.0,0.071885616,1.5291631,7.754637,16.279802,338.19852,341.9656,16.56,23.075998,28.126,25.825998,19.825998,0.129,0.124,0.096,0.157,2022-06-21 12:00:00,False,0,,,,,,,,,,,,
2022-06-21,13:00:00,36.680595,-119.75299,18.776,34.475243,2.776,16.190456,0.0,0.0,0.0,0.0,0.0,1011.6,1001.0121,0.0,0.0,0.0,0.0,0.08137136,1.4210689,6.3690495,15.496736,317.29062,329.2646,10.799999,22.376,27.876,25.825998,19.825998,0.129,0.124,0.096,0.157,2022-06-21 13:00:00,False,0,,,,,,,,,,,,
2022-06-21,14:00:00,36.680595,-119.75299,20.626,32.40948,3.526,18.053432,0.0,0.0,0.0,0.0,0.0,1011.8,1001.27637,0.0,0.0,0.0,0.0,0.10022716,1.6439176,7.24486,13.527572,333.43503,334.79892,13.32,22.575998,27.626,25.825998,19.825998,0.129,0.124,0.096,0.157,2022-06-21 14:00:00,False,0,,,,,,,,,,,,
2022-06-21,15:00:00,36.680595,-119.75299,23.425999,28.201815,3.976,21.461594,0.0,0.0,0.0,0.0,0.0,1012.1,1001.6719,0.0,0.0,0.0,0.0,0.17023185,2.0707572,3.671294,6.9899354,348.6901,348.11136,14.04,23.876,27.425999,25.825998,19.825998,0.129,0.124,0.096,0.157,2022-06-21 15:00:00,False,0,,,,,,,,,,,,
2022-06-21,16:00:00,36.680595,-119.75299,26.976,22.510534,3.776,25.243752,0.0,0.0,0.0,0.0,0.0,1012.1,1001.7946,0.0,0.0,0.0,0.0,0.2927086,2.7597954,1.8,2.2768397,323.13,341.56494,13.679999,26.126,27.276,25.825998,19.825998,0.129,0.124,0.096,0.157,2022-06-21 16:00:00,False,0,,,,,,,,,,,,
2022-06-21,17:00:00,36.680595,-119.75299,30.276,17.879942,3.226,29.21685,0.0,0.0,0.0,0.0,0.0,1011.4,1001.21295,0.0,0.0,0.0,0.0,0.43286797,3.5406935,1.1384199,1.2979984,288.43503,303.6901,14.4,28.976,27.276,25.825998,19.825998,0.129,0.124,0.096,0.157,2022-06-21 17:00:00,False,0,,,,,,,,,,,,
2022-06-21,18:00:00,36.680595,-119.75299,33.326,14.724313,2.926,32.84978,0.0,0.0,0.0,0.0,0.0,1010.9,1000.81885,0.0,0.0,0.0,0.0,0.5979192,4.369066,3.6179552,4.379589,275.7105,279.46225,18.72,32.026,27.425999,25.825998,19.825998,0.129,0.124,0.096,0.157,2022-06-21 18:00:00,False,0,,,,,,,,,,,,
2022-06-21,19:00:00,36.680595,-119.75299,35.876,11.859519,1.876,35.020073,0.0,0.0,0.0,0.0,0.0,1010.3,1000.3073,0.0,0.0,0.0,0.0,0.7629957,5.201295,8.557102,10.24578,284.6209,288.43503,25.919998,34.776,27.675999,25.825998,19.825998,0.129,0.124,0.096,0.157,2022-06-21 19:00:00,True,1,39.230265,-119.660865,5165.0,2579.0,2022-06-21,18:39:00,L8,OLI,H,D,Nevada,19:00:00
2022-06-21,19:00:00,36.680595,-119.75299,35.876,11.859519,1.876,35.020073,0.0,0.0,0.0,0.0,0.0,1010.3,1000.3073,0.0,0.0,0.0,0.0,0.7629957,5.201295,8.557102,10.24578,284.6209,288.43503,25.919998,34.776,27.675999,25.825998,19.825998,0.129,0.124,0.096,0.157,2022-06-21 19:00:00,True,1,36.680595,-119.75299,7499.0,1392.0,2022-06-21,18:40:00,L8,OLI,H,D,Nevada,19:00:00
2022-06-21,20:00:00,36.680595,-119.75299,38.026,8.740669,-0.724,36.685333,0.0,0.0,0.0,0.0,0.0,1009.5,999.584,0.0,0.0,0.0,0.0,0.85731184,6.054723,10.829959,13.207634,285.4222,287.44727,30.239998,37.126,28.026,25.825998,19.825998,0.129,0.124,0.096,0.157,2022-06-21 20:00:00,False,0,,,,,,,,,,,,
2022-06-21,21:00:00,36.680595,-119.75299,39.626,6.6192684,-3.324,38.013187,0.0,0.0,0.0,0.0,0.0,1008.6,998.7429,0.0,0.0,0.0,0.0,0.8670506,6.7519517,10.440001,12.605142,270.0,268.36346,30.239998,39.126,28.425999,25.825998,19.876,0.129,0.124,0.096,0.157,2022-06-21 21:00:00,False,0,,,,,,,,,,,,
2022-06-21,22:00:00,36.680595,-119.75299,40.376,6.2883186,-3.474,38.48636,0.0,0.0,0.0,0.0,0.0,1008.2,998.3703,0.0,0.0,0.0,0.0,0.82191205,7.0521317,10.028439,11.966953,248.96242,248.83867,29.519999,40.626,28.876,25.825998,19.876,0.129,0.124,0.096,0.157,2022-06-21 22:00:00,False,0,,,,,,,,,,,,
2022-06-21,23:00:00,36.680595,-119.75299,40.676003,5.850683,-4.224,38.710358,0.0,0.0,0.0,0.0,0.0,1007.8,997.98364,1.0,0.0,1.0,0.0,0.6688525,7.198861,6.12,6.849467,270.0,266.98727,28.08,41.526,29.376,25.825998,19.876,0.129,0.124,0.096,0.157,2022-06-21 23:00:00,False,0,,,,,,,,,,,,
2022-06-22,00:00:00,36.680595,-119.75299,38.876,7.4501233,-2.274,35.702038,0.0,0.0,0.0,0.0,0.0,1008.1,998.22437,1.0,0.0,0.0,1.0,0.5899915,6.4282556,9.114471,11.090103,279.09018,283.13403,21.599998,41.476,29.776,25.825998,19.876,0.129,0.124,0.096,0.157,2022-06-22 00:00:00,False,0,,,,,,,,,,,,
2022-06-22,01:00:00,36.680595,-119.75299,38.726,7.3457594,-2.574,34.396355,0.0,0.0,0.0,0.0,0.0,1007.6,997.72455,0.0,0.0,0.0,0.0,0.5097788,6.3838687,12.57426,15.827721,283.24054,287.19864,28.08,40.726,30.226,25.825998,19.876,0.129,0.124,0.096,0.157,2022-06-22 01:00:00,False,0,,,,,,,,,,,,
2022-06-22,02:00:00,36.680595,-119.75299,37.826,7.4038568,-3.124,33.349228,0.0,0.0,0.0,0.0,0.0,1007.4,997.49805,1.0,0.0,0.0,1.0,0.38002196,6.07757,13.1041975,18.11841,290.92456,290.95584,28.8,39.376,30.575998,25.876,19.876,0.129,0.124,0.096,0.157,2022-06-22 02:00:00,False,0,,,,,,,,,,,,
2022-06-22,03:00:00,36.680595,-119.75299,34.376,8.719694,-3.474,30.765102,0.0,0.0,0.0,0.0,0.0,1007.3,997.2888,0.0,0.0,0.0,0.0,0.15018739,4.9590673,6.8777895,17.581125,317.1211,317.4896,25.919998,37.376,30.825998,25.876,19.876,0.129,0.124,0.096,0.157,2022-06-22 03:00:00,False,0,,,,,,,,,,,,
2022-06-22,04:00:00,36.680595,-119.75299,30.325998,10.758206,-3.724,26.236897,0.0,0.0,0.0,0.0,0.0,1007.6,997.4527,0.0,0.0,0.0,0.0,0.19423304,3.859264,9.957108,17.713316,310.60123,322.43134,14.04,34.776,30.976,25.876,19.876,0.129,0.124,0.096,0.157,2022-06-22 04:00:00,False,0,,,,,,,,,,,,
2022-06-22,05:00:00,36.680595,-119.75299,30.776,10.367648,-3.874,26.805191,0.0,0.0,0.0,0.0,0.0,1008.0,997.8638,0.0,0.0,0.0,0.0,0.15208286,3.9770296,9.021574,24.590923,331.38962,342.09546,15.119999,32.926003,31.026,25.876,19.876,0.129,0.124,0.096,0.157,2022-06-22 05:00:00,False,0,,,,,,,,,,,,
2022-06-22,06:00:00,36.680595,-119.75299,28.526,12.669109,-2.924,24.744028,0.0,0.0,0.0,0.0,0.0,1008.5,998.28357,0.0,0.0,0.0,0.0,0.13363715,3.4048412,8.534353,18.218275,297.64587,322.22424,14.759999,31.325998,31.026,25.876,19.876,0.129,0.124,0.096,0.157,2022-06-22 06:00:00,False,0,,,,,,,,,,,,
2022-06-29,07:00:00,39.67708,-119.12962,26.174501,18.922472,0.6745,22.365963,0.0,0.0,0.0,0.0,1.0,1014.7,883.81915,41.0,0.0,0.0,41.0,0.14809638,2.754829,12.261158,21.611998,266.6336,271.90912,33.48,30.4745,31.7745,21.3745,16.324501,0.011,0.002,0.0,0.041,2022-06-29 07:00:00,False,0,,,,,,,,,,,,
2022-06-29,08:00:00,39.67708,-119.12962,24.5245,21.794035,1.2745,21.437243,0.0,0.0,0.0,0.0,3.0,1014.7,883.1517,92.0,0.0,0.0,92.0,0.08947945,2.4093232,7.9932976,15.876775,262.23492,273.90042,28.08,28.5245,31.674501,21.3745,16.324501,0.011,0.002,0.0,0.041,2022-06-29 08:00:00,False,0,,,,,,,,,,,,
2022-06-29,09:00:00,39.67708,-119.12962,24.074501,23.70844,2.0745,21.649364,0.0,0.0,0.0,0.0,3.0,1014.9,883.14246,82.0,0.0,0.0,82.0,0.0426365,2.287874,4.39436,8.28,235.0079,270.0,19.8,26.6245,31.6245,21.3745,16.324501,0.011,0.002,0.0,0.041,2022-06-29 09:00:00,False,0,,,,,,,,,,,,
2022-06-29,10:00:00,39.67708,-119.12962,23.9745,23.85126,2.0745,21.757315,0.0,0.0,0.0,0.0,2.0,1014.9,883.1016,72.0,0.0,0.0,72.0,0.023960058,2.2699413,2.968636,3.0758414,194.03627,200.55612,12.959999,24.8745,31.5245,21.3745,16.324501,0.011,0.002,0.0,0.041,2022-06-29 10:00:00,False,0,,,,,,,,,,,,
2022-06-29,11:00:00,39.67708,-119.12962,22.9745,25.789047,2.3245,20.972353,0.0,0.0,0.0,0.0,0.0,1015.1,882.8662,19.0,0.0,0.0,19.0,0.007092951,2.0829096,1.8,3.096837,323.13,125.537766,9.72,23.2245,31.424501,21.3745,16.324501,0.011,0.002,0.0,0.041,2022-06-29 11:00:00,False,0,,,,,,,,,,,,
2022-06-29,12:00:00,39.67708,-119.12962,22.6245,28.98253,3.6745,20.652582,0.0,0.0,0.0,0.0,0.0,1015.0,882.6356,0.0,0.0,0.0,0.0,0.024230592,1.951443,3.319036,3.0758414,310.60123,339.44388,9.36,22.324501,31.2745,21.3745,16.324501,0.009,0.007,0.0,0.041,2022-06-29 12:00:00,False,0,,,,,,,,,,,,
2022-06-29,13:00:00,39.67708,-119.12962,22.324501,31.001791,4.3745003,20.52416,0.0,0.0,0.0,0.0,0.0,1015.2,882.68604,0.0,0.0,0.0,0.0,0.04648226,1.8617301,3.096837,3.5455887,305.53775,23.962492,6.4799995,21.074501,31.1245,21.424501,16.324501,0.009,0.007,0.0,0.041,2022-06-29 13:00:00,False,0,,,,,,,,,,,,
2022-06-29,14:00:00,39.67708,-119.12962,22.2745,32.313625,4.9245,20.481298,0.0,0.0,0.0,0.0,0.0,1015.5,882.9261,0.0,0.0,0.0,0.0,0.07602426,1.8207679,3.8268526,4.1046314,311.18582,37.875053,7.2,21.2245,31.0245,21.424501,16.324501,0.009,0.007,0.0,0.041,2022-06-29 14:00:00,False,0,,,,,,,,,,,,
2022-06-29,15:00:00,39.67708,-119.12962,24.2745,23.259188,1.9745,22.157618,0.0,0.0,0.0,0.0,0.0,1016.0,884.1813,0.0,0.0,0.0,0.0,0.1729303,2.3290808,2.16,4.6938257,360.0,32.471172,8.28,23.174501,30.8745,21.424501,16.324501,0.009,0.007,0.0,0.041,2022-06-29 15:00:00,False,0,,,,,,,,,,,,
2022-06-29,16:00:00,39.67708,-119.12962,26.0245,18.413559,0.17449999,23.359528,0.0,0.0,0.0,0.0,0.0,1015.7,884.6295,0.0,0.0,0.0,0.0,0.32968703,2.747711,3.8773184,3.8773184,68.19853,68.19853,12.959999,26.6245,30.7745,21.424501,16.324501,0.009,0.007,0.0,0.041,2022-06-29 16:00:00,False,0,,,,,,,,,,,,
2022-06-29,17:00:00,39.67708,-119.12962,27.424501,17.266441,0.4245,25.81574,0.0,0.0,0.0,0.0,0.0,1015.0,884.58154,0.0,0.0,0.0,0.0,0.4540227,3.0251713,2.3051248,2.4149535,141.34016,153.43501,13.32,31.074501,30.7245,21.424501,16.324501,0.009,0.007,0.0,0.041,2022-06-29 17:00:00,False,0,,,,,,,,,,,,
2022-06-29,18:00:00,39.67708,-119.12962,29.0245,15.61752,0.3245,27.92004,0.0,0.0,0.0,0.0,0.0,1014.3,884.6073,0.0,0.0,0.0,0.0,0.6009073,3.3859763,5.0911684,6.130579,171.86998,183.3664,18.0,35.824497,30.7245,21.424501,16.324501,0.009,0.007,0.0,0.041,2022-06-29 18:00:00,False,0,,,,,,,,,,,,
2022-06-29,19:00:00,39.67708,-119.12962,30.9745,13.416406,-0.22549999,29.84291,0.0,0.0,0.0,0.0,0.0,1013.2,884.4133,0.0,0.0,0.0,0.0,0.7251804,3.885226,8.473393,10.028439,192.26476,201.03758,22.68,40.3745,30.7745,21.4745,16.324501,0.008,0.007,0.0,0.041,2022-06-29 19:00:00,True,1,39.67708,-119.12962,5579.0,6461.0,2022-06-29,18:38:00,L9,OLI-2,H,D,Nevada,19:00:00
2022-06-29,19:00:00,39.67708,-119.12962,30.9745,13.416406,-0.22549999,29.84291,0.0,0.0,0.0,0.0,0.0,1013.2,884.4133,0.0,0.0,0.0,0.0,0.7251804,3.885226,8.473393,10.028439,192.26476,201.03758,22.68,40.3745,30.7745,21.4745,16.324501,0.008,0.007,0.0,0.041,2022-06-29 19:00:00,True,1,37.355641,-119.716658,6431.0,4201.0,2022-06-29,18:39:00,L9,OLI-2,H,D,Nevada,19:00:00
2022-06-29,19:00:00,39.67708,-119.12962,30.9745,13.416406,-0.22549999,29.84291,0.0,0.0,0.0,0.0,0.0,1013.2,884.4133,0.0,0.0,0.0,0.0,0.7251804,3.885226,8.473393,10.028439,192.26476,201.03758,22.68,40.3745,30.7745,21.4745,16.324501,0.008,0.007,0.0,0.041,2022-06-29 19:00:00,True,1,36.493456,-119.820422,7371.0,2091.0,2022-06-29,18:40:00,L9,OLI-2,H,D,Nevada,19:00:00
2022-06-29,20:00:00,39.67708,-119.12962,32.824497,11.606816,-0.7755,30.529984,0.0,0.0,0.0,0.0,0.0,1012.0,884.0831,0.0,0.0,0.0,0.0,0.845395,4.403666,16.055355,20.111729,222.27362,225.72514,35.64,43.9745,30.8745,21.4745,16.324501,0.008,0.007,0.0,0.041,2022-06-29 20:00:00,False,0,,,,,,,,,,,,
2022-06-29,21:00:00,39.67708,-119.12962,33.9245,10.443943,-1.3755,30.80325,0.0,0.0,0.0,0.0,0.0,1011.1,883.71924,2.0,0.0,2.0,0.0,0.8909558,4.744646,20.12461,25.02971,227.17476,229.66693,43.56,46.4245,31.0245,21.4745,16.324501,0.008,0.007,0.0,0.041,2022-06-29 21:00:00,False,0,,,,,,,,,,,,
2022-06-29,22:00:00,39.67708,-119.12962,34.324497,9.881367,-1.8255,31.049892,0.0,0.0,0.0,0.0,0.0,1010.1,882.9978,9.0,0.0,9.0,0.0,0.8473953,4.881862,18.971008,24.387178,236.61147,238.89125,45.0,47.9745,31.174501,21.4745,16.324501,0.008,0.007,0.0,0.041,2022-06-29 22:00:00,False,0,,,,,,,,,,,,
2022-06-29,23:00:00,39.67708,-119.12962,34.524498,8.9086,-3.0755,30.411518,0.0,0.0,0.0,0.0,0.0,1009.4,882.4619,1.0,0.0,1.0,0.0,0.77677876,4.98971,19.469976,25.264202,266.82022,265.91446,42.48,48.6745,31.324501,21.4745,16.324501,0.008,0.007,0.0,0.041,2022-06-29 23:00:00,False,0,,,,,,,,,,,,
2022-06-30,00:00:00,39.67708,-119.12962,33.9745,8.816719,-3.6255,28.295853,0.0,0.0,0.0,0.0,0.0,1009.3,882.1649,0.0,0.0,0.0,0.0,0.7189804,4.8444824,24.490587,31.712711,268.31534,267.3975,50.399998,48.024498,31.424501,21.4745,16.324501,0.008,0.007,0.0,0.041,2022-06-30 00:00:00,False,0,,,,,,,,,,,,
